# Logfile created on 2026-03-29 22:05:04 +0200 by logger.rb/v1.5.3
2026-03-29 22:05:04 +0200: Memory Usage (437704K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/top/IHP_3421.gds
2026-03-29 22:05:04 +0200: Memory Usage (437704K) : Ruby Version for klayout: 3.2.3
2026-03-29 22:05:05 +0200: Memory Usage (462280K) : Loading database to memory is complete.
2026-03-29 22:05:05 +0200: Memory Usage (462280K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/top/drc_run_2026_03_29_20_04_57/IHP_3421_SoC3421_metal1.lyrdb
2026-03-29 22:05:05 +0200: Memory Usage (462280K) : Evaluate switches.
2026-03-29 22:05:05 +0200: Memory Usage (462280K) : tables selected: metal1
2026-03-29 22:05:05 +0200: Memory Usage (462280K) : KLayout will use 32 thread(s) in tiling mode.
2026-03-29 22:05:05 +0200: Memory Usage (462280K) : deep mode is enabled.
2026-03-29 22:05:09 +0200: Memory Usage (479176K) : exchange0_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479176K) : exchange0_pin has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479176K) : exchange0_text has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479176K) : exchange1_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479176K) : exchange1_pin has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479176K) : exchange1_text has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479176K) : exchange2_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479176K) : exchange2_pin has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479176K) : exchange2_text has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479176K) : exchange3_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479176K) : exchange3_pin has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479176K) : exchange3_text has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479176K) : exchange4_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479176K) : exchange4_pin has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479176K) : exchange4_text has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479176K) : isonwell_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479176K) : Total no. of polygons in the design is 2955009
2026-03-29 22:05:09 +0200: Memory Usage (479304K) : Loaded TECH DRC rules values from /foss/pdks/ihp-sg13g2/libs.tech/klayout/python/sg13g2_pycell_lib/sg13g2_tech_mod.json
2026-03-29 22:05:09 +0200: Memory Usage (479304K) : Loaded default DRC rules values from /foss/pdks/ihp-sg13g2/libs.tech/klayout/tech/drc/rule_decks/sg13g2_tech_default.json
2026-03-29 22:05:09 +0200: Memory Usage (479304K) : The following rules values were missing in tech json and default values were used:
2026-03-29 22:05:09 +0200: Memory Usage (479304K) :   - Cnt_c_digibnd
2026-03-29 22:05:09 +0200: Memory Usage (480584K) : Total area of the design is 1210000.0 um^2.
2026-03-29 22:05:09 +0200: Memory Usage (480584K) : The design dimensions are 1100.0 µm * 1100.0 µm.
2026-03-29 22:05:09 +0200: Memory Usage (480584K) : Starting general IHP-SG13G2 derivations.
2026-03-29 22:05:09 +0200: Memory Usage (480584K) : Starting Pwell derivations
2026-03-29 22:05:10 +0200: Memory Usage (486856K) : Starting IHP-SG13G2 DRC rules.
2026-03-29 22:05:10 +0200: Memory Usage (486856K) : Starting 5.16. Metal1 table
2026-03-29 22:05:10 +0200: Memory Usage (486856K) : Executing rule M1.a
2026-03-29 22:05:12 +0200: Memory Usage (493384K) : Executing rule M1.b
2026-03-29 22:05:16 +0200: Memory Usage (512708K) : KLayout DRC run for tables 'metal1' completed in 11.47 seconds
